Price,Adj Close,Close,High,Low,Open,Volume
2008-06-09,28.224388122558594,48.26251220703125,49.443763732910156,46.1250114440918,48.3750114440918,6500809
2008-06-10,28.027006149291992,47.925010681152344,48.318763732910156,46.8281364440918,47.8125114440918,6717902
2008-06-11,28.15859603881836,48.1500129699707,48.9375114440918,47.8125114440918,48.3750114440918,2586175
2008-06-12,28.3559627532959,48.487510681152344,48.768760681152344,46.1250114440918,47.5312614440918,3244212
2008-06-13,28.17504119873047,48.178138732910156,48.881263732910156,47.6718864440918,48.40313720703125,4248430
2008-06-16,29.161909103393555,49.865638732910156,50.6250114440918,48.4312629699707,48.600013732910156,4354615
2008-06-17,30.033628463745117,51.35626220703125,51.7500114440918,48.9937629699707,50.568763732910156,4736084
2008-06-18,30.000736236572266,51.300010681152344,52.42501449584961,51.1875114440918,51.1875114440918,5055019
2008-06-19,29.359272003173828,50.2031364440918,51.1875114440918,49.38751220703125,50.287513732910156,4221271
2008-06-20,28.68491554260254,49.050010681152344,50.8218879699707,48.40313720703125,50.6250114440918,3837789
2008-06-23,27.68160629272461,47.33438491821289,48.82501220703125,46.85626220703125,48.6562614440918,4516050
2008-06-24,26.826330184936523,45.87188720703125,48.037513732910156,45.393760681152344,47.33438491821289,5238203
2008-06-25,26.086166381835938,44.60626220703125,45.534385681152344,43.5937614440918,45.0000114440918,3933879
2008-06-26,27.566476821899414,47.13751220703125,49.162513732910156,44.8593864440918,44.8593864440918,18253250
2008-06-27,26.349332809448242,45.05625915527344,46.57501220703125,44.80313491821289,45.5625114440918,6821283
2008-06-30,25.823007583618164,44.1562614440918,45.45001220703125,42.8906364440918,45.02813720703125,4596315
2008-07-01,23.99730682373047,41.034385681152344,44.1562614440918,39.45938491821289,44.1562614440918,6202295
2008-07-02,25.049959182739258,42.83438491821289,43.284385681152344,39.74063491821289,41.0625114440918,5245963
2008-07-03,24.39204978942871,41.70938491821289,42.83438491821289,40.5000114440918,42.4687614440918,4726793
2008-07-04,24.72100830078125,42.27188491821289,43.08750915527344,40.7812614440918,41.0625114440918,4862814
2008-07-07,25.263774871826172,43.200008392333984,44.94375991821289,42.83438491821289,42.83438491821289,5528014
2008-07-08,26.003936767578125,44.46563720703125,45.5625114440918,39.93750762939453,39.93750762939453,8354280
2008-07-09,27.813182830810547,47.55938720703125,47.75625991821289,45.05625915527344,45.05625915527344,6860769
2008-07-10,29.030330657958984,49.6406364440918,50.23126220703125,46.237510681152344,47.55938720703125,7216175
2008-07-11,27.64870834350586,47.27813720703125,50.737510681152344,46.91250991821289,50.1187629699707,6040791
2008-07-14,27.665157318115234,47.30625915527344,48.9937629699707,46.1250114440918,46.1250114440918,5942149
2008-07-15,26.513805389404297,45.33750915527344,46.63125991821289,45.0000114440918,46.1250114440918,3693378
2008-07-16,25.79010772705078,44.10000991821289,46.1250114440918,43.340633392333984,45.33750915527344,6973872
2008-07-17,27.105932235717773,46.35000991821289,46.6875114440918,45.0000114440918,45.0000114440918,5038238
2008-07-18,28.619129180908203,48.9375114440918,49.331260681152344,45.815635681152344,47.19375991821289,5983177
2008-07-21,30.23100471496582,51.693763732910156,52.00313949584961,48.96563720703125,49.7812614440918,8754188
2008-07-22,31.464597702026367,53.803138732910156,54.2812614440918,51.2437629699707,51.693763732910156,12631056
2008-07-23,33.68504333496094,57.600013732910156,58.725013732910156,55.1812629699707,56.193763732910156,12798869
2008-07-24,32.50080871582031,55.57501220703125,58.66876220703125,52.115638732910156,52.115638732910156,10764301
2008-07-25,32.566593170166016,55.6875114440918,57.48751449584961,53.5781364440918,54.9843864440918,10710381
2008-07-28,32.303436279296875,55.23751449584961,56.78438949584961,54.6187629699707,55.6875114440918,5533881
2008-07-29,31.004053115844727,53.0156364440918,54.8437614440918,52.5937614440918,54.0000114440918,5145929
2008-07-30,32.303436279296875,55.23751449584961,55.6875114440918,53.4937629699707,53.4937629699707,7354746
2008-07-31,31.168529510498047,53.2968864440918,56.193763732910156,52.5937614440918,56.193763732910156,6006517
2008-08-01,32.073158264160156,54.8437614440918,55.068763732910156,50.6250114440918,52.4531364440918,4699412
2008-08-04,32.27052688598633,55.1812629699707,56.193763732910156,53.74688720703125,53.74688720703125,4301346
2008-08-05,33.71793746948242,57.65626525878906,58.07814025878906,54.8437614440918,55.4062614440918,9161115
2008-08-06,32.86265182495117,56.193763732910156,59.709388732910156,55.80001449584961,59.709388732910156,8616591
2008-08-07,32.780418395996094,56.053138732910156,57.318763732910156,54.30938720703125,54.30938720703125,4809365
2008-08-08,32.22119903564453,55.09688949584961,56.475013732910156,54.9000129699707,55.4062614440918,4883824
2008-08-11,32.517250061035156,55.6031379699707,56.41876220703125,55.1812629699707,55.80001449584961,2714705
2008-08-12,31.958026885986328,54.646888732910156,56.25001525878906,54.225013732910156,55.9687614440918,5801276
2008-08-13,32.089595794677734,54.87188720703125,55.4062614440918,53.5781364440918,54.0000114440918,2754609
2008-08-14,31.316558837890625,53.55001449584961,55.1250114440918,53.4375114440918,54.5625114440918,2566362
2008-08-18,30.954713821411133,52.9312629699707,54.5625114440918,52.42501449584961,53.4375114440918,2963058
2008-08-19,30.379039764404297,51.9468879699707,53.1562614440918,50.878135681152344,52.84688949584961,2941144
2008-08-20,30.724449157714844,52.537513732910156,52.959388732910156,52.1718864440918,52.3125114440918,3319410
2008-08-21,30.395492553710938,51.975013732910156,52.84688949584961,51.35626220703125,52.3125114440918,4138486
2008-08-22,30.082975387573242,51.440635681152344,53.7750129699707,50.1187629699707,53.7750129699707,4139879
2008-08-25,30.411935806274414,52.00313949584961,52.70626449584961,51.63751220703125,52.70626449584961,2034227
2008-08-26,30.461273193359375,52.0875129699707,52.256263732910156,51.131263732910156,51.4687614440918,1489491
2008-08-27,29.85271453857422,51.0468864440918,52.7343864440918,50.7656364440918,52.3687629699707,4297168
2008-08-28,29.408626556396484,50.287513732910156,51.7500114440918,49.6406364440918,51.1875114440918,7382078
2008-08-29,30.62575340270996,52.3687629699707,52.56563949584961,50.9625129699707,51.1875114440918,2219080
2008-09-01,30.609189987182617,51.9468879699707,52.1718864440918,50.9062614440918,51.862510681152344,3417069
2008-09-02,32.216705322265625,54.67501449584961,54.9000129699707,51.862510681152344,52.3125114440918,5030404
2008-09-04,31.537233352661133,53.521888732910156,54.506263732910156,53.0718879699707,54.0562629699707,2813325
2008-09-05,30.84119415283203,52.34063720703125,52.9312629699707,51.7500114440918,52.8750114440918,3330688
2008-09-08,32.46529769897461,55.09688949584961,57.318763732910156,54.5625114440918,55.1250114440918,8377948
2008-09-09,32.581295013427734,55.29376220703125,55.7437629699707,54.02813720703125,55.09688949584961,3737279
2008-09-10,32.299560546875,54.81563949584961,55.7437629699707,54.2812614440918,55.01251220703125,3847698
2008-09-11,31.437801361083984,53.3531379699707,54.5625114440918,52.9312629699707,54.5625114440918,2567354
2008-09-12,31.7526798248291,53.88751220703125,55.350013732910156,53.0156364440918,53.7187614440918,6093354
2008-09-15,29.747417449951172,50.4843864440918,52.7343864440918,48.96563720703125,51.91876220703125,6770268
2008-09-16,30.327449798583984,51.4687614440918,51.91876220703125,47.8125114440918,48.5156364440918,4654621
2008-09-17,29.54854393005371,50.146888732910156,52.20001220703125,49.5000114440918,52.20001220703125,4674190
2008-09-18,29.482257843017578,50.034385681152344,51.018760681152344,46.43438720703125,49.5000114440918,6603710
2008-09-19,31.27206802368164,53.0718879699707,53.3531379699707,50.6250114440918,51.21563720703125,9821730
2008-09-22,30.59261131286621,51.91876220703125,56.81251525878906,51.49688720703125,54.5625114440918,4162514
2008-09-23,30.228015899658203,51.300010681152344,52.4531364440918,50.3437614440918,51.300010681152344,6569683
2008-09-24,30.92405891418457,52.48126220703125,53.04376220703125,50.79376220703125,51.4687614440918,5730103
2008-09-25,29.96286392211914,50.850013732910156,52.84688949584961,49.6406364440918,52.62188720703125,10926783
2008-09-26,29.482257843017578,50.034385681152344,51.131263732910156,49.162513732910156,51.131263732910156,4967945
2008-09-29,28.38848304748535,48.178138732910156,51.4687614440918,47.2500114440918,51.4687614440918,7859964
2008-09-30,28.438201904296875,48.26251220703125,50.0625114440918,45.5625114440918,45.5625114440918,6616439
2008-10-01,29.382823944091797,49.865638732910156,50.3437614440918,47.89688491821289,48.881263732910156,3743739
2008-10-03,29.797138214111328,50.568763732910156,51.1875114440918,49.2187614440918,50.1187629699707,4681406
2008-10-06,29.18395233154297,49.52813720703125,50.6250114440918,48.5156364440918,50.006263732910156,5560277
2008-10-07,30.145151138305664,51.159385681152344,52.256263732910156,49.5000114440918,49.5000114440918,9928258
2008-10-08,29.91314697265625,50.7656364440918,51.1875114440918,47.30625915527344,49.443763732910156,9985473
2008-10-10,29.730844497680664,50.456260681152344,51.6093864440918,46.71563720703125,50.568763732910156,9025179
2008-10-13,30.327449798583984,51.4687614440918,51.862510681152344,50.37188720703125,50.709388732910156,6805621
2008-10-14,29.598268508911133,50.23126220703125,53.381263732910156,49.8375129699707,51.7500114440918,5099383
2008-10-15,29.34968376159668,49.80938720703125,50.878135681152344,49.2750129699707,49.95001220703125,5495022
2008-10-16,28.222755432128906,47.89688491821289,49.10626220703125,46.9687614440918,49.10626220703125,6651066
2008-10-17,26.101490020751953,44.2968864440918,49.2187614440918,43.65000915527344,48.881263732910156,5586092
2008-10-20,26.39980125427246,44.80313491821289,46.57501220703125,43.39688491821289,44.46563720703125,7922965
2008-10-21,26.61524200439453,45.16876220703125,47.5312614440918,43.8750114440918,45.253135681152344,8047276
2008-10-22,25.156871795654297,42.69375991821289,45.05625915527344,42.27188491821289,44.7187614440918,5408099
2008-10-23,23.930522918701172,40.612510681152344,42.018760681152344,39.99375915527344,41.6250114440918,6641370
2008-10-24,20.831480026245117,35.35313415527344,39.93750762939453,34.87500762939453,39.37500762939453,9905588
2008-10-27,19.223955154418945,32.62500762939453,34.87500762939453,29.25000762939453,34.70625686645508,12878172
2008-10-29,21.759536743164062,36.92813491821289,39.262508392333984,33.75000762939453,37.12500762939453,13094201
2008-10-31,23.1516056060791,39.29063415527344,40.5000114440918,37.35000991821289,38.86875915527344,8097887
2008-11-03,23.864233016967773,40.5000114440918,41.56875991821289,39.09375762939453,41.512508392333984,4951148
2008-11-04,24.90828514099121,42.27188491821289,42.6093864440918,39.74063491821289,39.93750762939453,4515828
2008-11-05,23.996803283691406,40.72500991821289,44.32501220703125,39.93750762939453,44.32501220703125,6145587
2008-11-06,23.201335906982422,39.37500762939453,42.0468864440918,38.559383392333984,39.93750762939453,4896229
2008-11-07,25.007715225219727,42.440635681152344,43.706260681152344,38.81250762939453,39.09375762939453,8250147
2008-11-10,25.571178436279297,43.39688491821289,44.38125991821289,42.440635681152344,43.762508392333984,3775177
2008-11-11,25.272872924804688,42.8906364440918,44.690635681152344,41.9062614440918,43.5937614440918,8900004
